학년,출판사(저자),교육과정,레슨,단어,뜻,예문,예문 해석,영영풀이
초3,동아(박),2015,9,juice,주스,,,
초3,동아(박),2015,9,sad,슬픈,,,
초3,동아(박),2015,9,sleepy,졸린,,,
초3,동아(박),2015,10,brother,남자 형제,,,
초3,동아(박),2015,10,cute,귀여운,,,
초3,동아(박),2015,10,doughnut,도넛,,,
초3,동아(박),2015,10,he,그는,,,
초3,동아(박),2015,10,mom,엄마,,,
초3,동아(박),2015,10,pretty,예쁜,,,
초3,동아(박),2015,10,she,그녀는,,,
초3,동아(박),2015,10,sister,여자 형제,,,
초3,동아(박),2015,10,tall,키가 큰,,,
초3,동아(박),2015,10,who,"누구, 누가",,,
초3,동아(박),2015,11,beautiful,아름다운,,,
초3,동아(박),2015,11,blue,파란색,,,
초3,동아(박),2015,11,butterfly,나비,,,
초3,동아(박),2015,11,color,색깔,,,
초3,동아(박),2015,11,flower,꽃,,,
초3,동아(박),2015,11,green,초록색,,,
초3,동아(박),2015,11,purple,보라색,,,
초3,동아(박),2015,11,red,빨간색,,,
초3,동아(박),2015,11,sky,하늘,,,
초3,동아(박),2015,11,star,별,,,
초3,동아(박),2015,11,violin,바이올린,,,
초3,동아(박),2015,11,virus,바이러스,,,
초3,동아(박),2015,11,yellow,노란색,,,
초3,동아(박),2015,12,weather,날씨,,,
초3,동아(박),2015,12,we,우리는,,,
초3,동아(박),2015,12,outside,밖으로,,,
초3,동아(박),2015,12,play,놀다,,,
초3,동아(박),2015,12,snowman,눈사람,,,
초3,동아(박),2015,12,snowing,눈 오는,,,
초3,동아(박),2015,12,raining,비 오는,,,
초3,동아(박),2015,12,cloudy,"흐린, 구름 낀",,,
초3,동아(박),2015,12,windy,바람 부는,,,
초3,동아(박),2015,12,website,웹사이트,,,
초3,동아(박),2015,12,yacht,요트,,,
초3,동아(박),2015,12,sunny,화창한,,,
초4,동아(박),2015,1,afternoon,오후,,,
초4,동아(박),2015,1,eleven,"십일, 열하나",,,
초4,동아(박),2015,1,evening,저녁,,,
초4,동아(박),2015,1,hey,"야, 이봐",,,
초4,동아(박),2015,1,morning,아침,,,
초4,동아(박),2015,1,name,이름,,,
초4,동아(박),2015,1,old,늙은,,,
초4,동아(박),2015,1,year,"년, 해",,,
초4,동아(박),2015,2,fine,좋은,,,
초4,동아(박),2015,2,friend,친구,,,
초4,동아(박),2015,2,grandma,할머니,,,
초4,동아(박),2015,2,grandpa,할아버지,,,
초4,동아(박),2015,2,teacher,선생님,,,
초4,동아(박),2015,3,careful,조심하는,,,
초4,동아(박),2015,3,eat,먹다,,,
초4,동아(박),2015,3,enter,들어가다,,,
초4,동아(박),2015,3,hot,뜨거운,,,
초4,동아(박),2015,3,line,줄을 서다,,,
초4,동아(박),2015,3,push,밀다,,,
초4,동아(박),2015,3,quiet,조용한,,,
초4,동아(박),2015,3,touch,만지다,,,
초4,동아(박),2015,4,o'clock,(정각) ~시,,,
초4,동아(박),2015,4,bed,침대,,,
초4,동아(박),2015,4,breakfast,아침 식사,,,
초4,동아(박),2015,4,dear,"친애하는, 사랑하는",,,
초4,동아(박),2015,4,dinner,저녁 식사,,,
초4,동아(박),2015,4,late,늦은,,,
초4,동아(박),2015,4,love,사랑하다,,,
초4,동아(박),2015,4,lunch,점심 식사,,,
초4,동아(박),2015,4,night,밤,,,
초4,동아(박),2015,4,time,시간,,,
초4,동아(박),2015,4,twelve,"십이, 열 둘",,,
초4,동아(박),2015,4,twenty,"이십, 스물",,,
초4,동아(박),2015,4,thirty,"삼십, 서른",,,
초4,동아(박),2015,4,forty,"사십, 마흔",,,
초4,동아(박),2015,4,fifty,"오십, 쉰",,,
초4,동아(박),2015,5,clean,청소하다,,,
초4,동아(박),2015,5,cook,요리하다,,,
초4,동아(박),2015,5,draw,그리다,,,
초4,동아(박),2015,5,idea,생각,,,
초4,동아(박),2015,5,make,만들다,,,
초4,동아(박),2015,5,read,읽다,,,
초4,동아(박),2015,5,robot,로봇,,,
초4,동아(박),2015,5,study,공부하다,,,
초4,동아(박),2015,6,box,상자,,,
초4,동아(박),2015,6,chair,의자,,,
초4,동아(박),2015,6,desk,책상,,,
초4,동아(박),2015,6,doll,인형,,,
초4,동아(박),2015,6,hairpin,머리핀,,,
초4,동아(박),2015,6,in,~ 안에,,,
초4,동아(박),2015,6,on,~ 위에,,,
초4,동아(박),2015,6,ruler,자,,,
초4,동아(박),2015,6,sofa,소파,,,
초4,동아(박),2015,6,table,탁자,,,
초4,동아(박),2015,6,under,~ 아래에,,,
초4,동아(박),2015,7,bad,나쁜,,,
초4,동아(박),2015,7,badminton,배드민턴,,,
초4,동아(박),2015,7,baseball,야구,,,
초4,동아(박),2015,7,basketball,농구,,,
초4,동아(박),2015,7,board game,보드 게임,,,
초4,동아(박),2015,7,busy,바쁜,,,
초4,동아(박),2015,7,hurt,아프다,,,
초4,동아(박),2015,7,leg,다리,,,
초4,동아(박),2015,7,ride,타다,,,
초4,동아(박),2015,7,soccer,축구,,,
초4,동아(박),2015,7,together,함께,,,
초4,동아(박),2015,8,brown,갈색,,,
초4,동아(박),2015,8,brush,붓,,,
초4,동아(박),2015,8,pencil case,필통,,,
초4,동아(박),2015,8,hat,모자,,,
초4,동아(박),2015,8,pink,분홍색,,,
초4,동아(박),2015,8,skateboard,스케이트보드,,,
초4,동아(박),2015,8,toy car,장난감 자동차,,,
초4,동아(박),2015,9,jacket,재킷,,,
초4,동아(박),2015,9,scarf,목도리,,,
초4,동아(박),2015,9,skirt,치마,,,
초4,동아(박),2015,9,T-shirt,티셔츠,,,
초4,동아(박),2015,9,want,원하다,,,
초4,동아(박),2015,9,pants,바지,,,
초4,동아(박),2015,9,shoes,신발,,,
초4,동아(박),2015,10,bread,빵,,,
초4,동아(박),2015,10,cheesecake,치즈 케이크,,,
초4,동아(박),2015,10,corn,옥수수,,,
초4,동아(박),2015,10,delicious,맛있는,,,
초4,동아(박),2015,10,full,배부른,,,
초4,동아(박),2015,10,help,돕다,,,
초4,동아(박),2015,10,kind,친절한,,,
초4,동아(박),2015,10,milk,우유,,,
초4,동아(박),2015,10,orange juice,오렌지 주스,,,
초4,동아(박),2015,10,paint,색칠하다,,,
초4,동아(박),2015,10,picture,그림,,,
초4,동아(박),2015,10,pumpkin pie,호박 파이,,,
초4,동아(박),2015,10,turkey,칠면조,,,
초4,동아(박),2015,11,art,미술,,,
초4,동아(박),2015,11,class,수업,,,
초4,동아(박),2015,11,day,요일,,,
초4,동아(박),2015,11,everyone,모두,,,
초4,동아(박),2015,11,face,얼굴,,,
초4,동아(박),2015,11,fantastic,환상적인,,,
초4,동아(박),2015,11,magic,마술,,,
초4,동아(박),2015,11,music,음악,,,
초4,동아(박),2015,11,panda,판다,,,
초4,동아(박),2015,11,show,"공연, 구경거리",,,
초4,동아(박),2015,11,today,오늘,,,
초4,동아(박),2015,11,we,우리,,,
초4,동아(박),2015,11,watch,보다,,,
초4,동아(박),2015,11,Sunday,일요일,,,
초4,동아(박),2015,11,Monday,월요일,,,
초4,동아(박),2015,11,Tuesday,화요일,,,
초4,동아(박),2015,11,Wednesday,수요일,,,
초4,동아(박),2015,11,Thursday,목요일,,,
초4,동아(박),2015,11,Friday,금요일,,,
초4,동아(박),2015,11,Saturday,토요일,,,
초4,동아(박),2015,12,homework,숙제,,,
초4,동아(박),2015,12,movie,영화,,,
초4,동아(박),2015,12,park,공원,,,
초4,동아(박),2015,12,say,말하다,,,
초4,동아(박),2015,12,weekend,주말,,,
초4,동아(박),2015,12,walk,"걷다, 산책시키다",,,
초5,동아(박),2015,1,Canada,캐나다,,,
초5,동아(박),2015,1,China,중국,,,
초5,동아(박),2015,1,France,프랑스,,,
초5,동아(박),2015,1,from,"~ 출신인, ~으로부터",,,
초5,동아(박),2015,1,India,인도,,,
초5,동아(박),2015,1,Korea,한국,,,
초5,동아(박),2015,1,spell,철자를 말하다,,,
초5,동아(박),2015,1,the U.S.(the United States),미국,,,
초5,동아(박),2015,1,well,잘,,,
초5,동아(박),2015,2,again,다시,,,
초5,동아(박),2015,2,animal,동물,,,
초5,동아(박),2015,2,borrow,빌리다,,,
초5,동아(박),2015,2,bug,벌레,,,
초5,동아(박),2015,2,chimpanzee,침팬지,,,
초5,동아(박),2015,2,English,영어,,,
초5,동아(박),2015,2,favorite,가장 좋아하는,,,
초5,동아(박),2015,2,guitar,기타,,,
초5,동아(박),2015,2,Korean,한국어,,,
초5,동아(박),2015,2,map,지도,,,
초5,동아(박),2015,2,math,수학,,,
초5,동아(박),2015,2,P.E.(Physical Education),체육,,,
초5,동아(박),2015,2,science,과학,,,
초5,동아(박),2015,2,see,보다,,,
초5,동아(박),2015,2,social studies,사회,,,
초5,동아(박),2015,2,story,이야기,,,
초5,동아(박),2015,2,subject,과목,,,
초5,동아(박),2015,2,write,쓰다,,,
초5,동아(박),2015,Wrap Up,food,음식,,,
초5,동아(박),2015,Wrap Up,family,가족,,,
초5,동아(박),2015,Wrap Up,sing,노래하다,,,
초5,동아(박),2015,Wrap Up,they,그들,,,
초5,동아(박),2015,Wrap Up,tree,나무,,,
초5,동아(박),2015,3,always,항상,,,
초5,동아(박),2015,3,computer,컴퓨터,,,
초5,동아(박),2015,3,each other,서로,,,
초5,동아(박),2015,3,Of course.,물론이지.,,,
초5,동아(박),2015,3,problem,문제,,,
초5,동아(박),2015,3,scissors,가위,,,
초5,동아(박),2015,3,take a picture,사진을 찍다,,,
초5,동아(박),2015,3,use,사용하다,,,
초5,동아(박),2015,3,wait,기다리다,,,
초5,동아(박),2015,4,backpack,책가방,,,
초5,동아(박),2015,4,bottle,병,,,
초5,동아(박),2015,4,cell phone,휴대 전화,,,
초5,동아(박),2015,4,chocolate,초콜릿,,,
초5,동아(박),2015,4,find,찾다,,,
초5,동아(박),2015,4,lucky,"행운의, 운이 좋은",,,
초5,동아(박),2015,4,mine,나의 것,,,
초5,동아(박),2015,4,really,"정말, 진짜",,,
초5,동아(박),2015,4,sure,확신하는,,,
초5,동아(박),2015,4,toothbrush,칫솔,,,
초5,동아(박),2015,4,watch,손목시계,,,
초5,동아(박),2015,4,whose,~의 것,,,
초5,동아(박),2015,4,yours,너의 것,,,
초5,동아(박),2015,Wrap Up,guide,안내,,,
초5,동아(박),2015,Wrap Up,piano,피아노,,,
초5,동아(박),2015,5,bathroom,화장실,,,
초5,동아(박),2015,5,bedroom,침실,,,
초5,동아(박),2015,5,camping,"캠핑, 야영",,,
초5,동아(박),2015,5,fishing,낚시,,,
초5,동아(박),2015,5,fun,재미있는,,,
초5,동아(박),2015,5,hiking,"하이킹, 도보 여행",,,
초5,동아(박),2015,5,kitchen,부엌,,,
초5,동아(박),2015,5,living room,거실,,,
초5,동아(박),2015,5,shopping,쇼핑,,,
초5,동아(박),2015,6,air,공기,,,
초5,동아(박),2015,6,balloon,풍선,,,
초5,동아(박),2015,6,beach,"바닷가, 해변",,,
초5,동아(박),2015,6,Chinese,중국어,,,
초5,동아(박),2015,6,comic book,만화책,,,
초5,동아(박),2015,6,giraffe,기린,,,
초5,동아(박),2015,6,grandparents,(외)조부모,,,
초5,동아(박),2015,6,home,집,,,
초5,동아(박),2015,6,Italy,이탈리아,,,
초5,동아(박),2015,6,jump rope,줄넘기하다,,,
초5,동아(박),2015,6,Kenya,케냐,,,
초5,동아(박),2015,6,learn,배우다,,,
초5,동아(박),2015,6,stay,"계속 있다, 머무르다",,,
초5,동아(박),2015,6,summer,여름,,,
초5,동아(박),2015,6,try on,(옷 등을) 입어 보다,,,
초5,동아(박),2015,6,visit,방문하다,,,
초5,동아(박),2015,Wrap Up,exciting,"재미있는, 신나는",,,
초5,동아(박),2015,Wrap Up,Australia,호주,,,
초5,동아(박),2015,7,bat,박쥐,,,
초5,동아(박),2015,7,boat,"배, 보트",,,
초5,동아(박),2015,7,cave,동굴,,,
초5,동아(박),2015,7,cold,추운,,,
초5,동아(박),2015,7,dark,어두운,,,
초5,동아(박),2015,7,horse,말,,,
초5,동아(박),2015,7,last,지난,,,
초5,동아(박),2015,7,long,긴,,,
초5,동아(박),2015,7,mountain,산,,,
초5,동아(박),2015,7,pick,"(과일을) 따다, 고르다",,,
초5,동아(박),2015,7,pool,수영장,,,
초5,동아(박),2015,7,slide,미끄럼틀,,,
초5,동아(박),2015,7,there,"거기에, 그곳에",,,
초5,동아(박),2015,7,vacation,방학,,,
초5,동아(박),2015,7,water,물,,,
초5,동아(박),2015,7,wonderful,아주 멋진,,,
초5,동아(박),2015,8,do my homework,숙제를 하다,,,
초5,동아(박),2015,8,get up,일어나다,,,
초5,동아(박),2015,8,go to bed,잠자리에 들다,,,
초5,동아(박),2015,8,go to school,학교에 가다,,,
초5,동아(박),2015,8,gym,체육관,,,
초5,동아(박),2015,8,take a shower,샤워를 하다,,,
초5,동아(박),2015,8,start,시작하다,,,
초5,동아(박),2015,8,tomorrow,내일,,,
초5,동아(박),2015,8,Vietnam,베트남,,,
초5,동아(박),2015,Wrap Up,Africa,아프리카,,,
초5,동아(박),2015,Wrap Up,river,강,,,
초5,동아(박),2015,Wrap Up,special,특별한,,,
초5,동아(박),2015,9,buy,사다,,,
초5,동아(박),2015,9,dress,"드레스, 원피스",,,
초5,동아(박),2015,9,expensive,비싼,,,
초5,동아(박),2015,9,hundred,"백, 100",,,
초5,동아(박),2015,9,jeans,청바지,,,
초5,동아(박),2015,9,look for,"찾다, 구하다",,,
초5,동아(박),2015,9,may,~해도 되다(좋다),,,
초5,동아(박),2015,9,online,온라인의,,,
초5,동아(박),2015,9,smart,똑똑한,,,
초5,동아(박),2015,9,socks,양말,,,
초5,동아(박),2015,9,strawberry,딸기,,,
초5,동아(박),2015,9,try,시도하다,,,
초5,동아(박),2015,9,thousand,"천, 1000",,,
초5,동아(박),2015,10,back,"다시, 돌아와서",,,
초5,동아(박),2015,10,bank,은행,,,
초5,동아(박),2015,10,block,"블록, 구역",,,
초5,동아(박),2015,10,bookstore,서점,,,
초5,동아(박),2015,10,Excuse me.,실례합니다.,,,
초5,동아(박),2015,10,turn left,왼쪽으로 돌다,,,
초5,동아(박),2015,10,library,도서관,,,
초5,동아(박),2015,10,museum,박물관,,,
초5,동아(박),2015,10,turn right,오른쪽으로 돌다,,,
초5,동아(박),2015,10,go straight,직진하다,,,
초5,동아(박),2015,10,theater,"극장, 영화관",,,
초5,동아(박),2015,11,all,모두,,,
초5,동아(박),2015,11,black,"검정의, 검정 (또는) 검은색의, 검은색",,,
초5,동아(박),2015,11,boots,부츠,,,
초5,동아(박),2015,11,boy,남자아이,,,
초5,동아(박),2015,11,coat,"코트, 외투",,,
초5,동아(박),2015,11,curly,곱슬곱슬한,,,
초5,동아(박),2015,11,ear,귀,,,
초5,동아(박),2015,11,girl,여자아이,,,
초5,동아(박),2015,11,glasses,안경,,,
초5,동아(박),2015,11,hair,머리(털),,,
초5,동아(박),2015,11,short,짧은,,,
초5,동아(박),2015,11,wear,입고 있다,,,
초5,동아(박),2015,11,white,"흰색의, 흰색",,,
초5,동아(박),2015,11,straight,곧은,,,
초5,동아(박),2015,12,building,건물,,,
초5,동아(박),2015,12,Christmas,크리스마스,,,
초5,동아(박),2015,12,community,지역,,,
초5,동아(박),2015,12,community center,주민 센터,,,
초5,동아(박),2015,12,concert,콘서트,,,
초5,동아(박),2015,12,cook,요리사; 요리하다,,,
초5,동아(박),2015,12,design,"설계하다, 디자인하다",,,
초5,동아(박),2015,12,doctor,의사,,,
초5,동아(박),2015,12,engineer,"기술자, 엔지니어",,,
초5,동아(박),2015,12,fire,불,,,
초5,동아(박),2015,12,firefighter,소방관,,,
초5,동아(박),2015,12,hair designer,미용사,,,
초5,동아(박),2015,12,neighbor,이웃,,,
초5,동아(박),2015,12,news,뉴스,,,
초5,동아(박),2015,12,people,사람들,,,
초5,동아(박),2015,12,police officer,경찰관,,,
초5,동아(박),2015,12,save,구하다,,,
초5,동아(박),2015,12,sick,아픈,,,
초5,동아(박),2015,12,singer,가수,,,
초5,동아(박),2015,12,spaghetti,스파게티,,,
초5,동아(박),2015,12,teach,가르치다,,,
초5,동아(박),2015,12,uncle,삼촌,,,
초6,동아(박),2015,1,first,첫 번째,,,
초6,동아(박),2015,1,second,두 번째,,,
초6,동아(박),2015,1,third,세 번째,,,
초6,동아(박),2015,1,fourth,네 번째,,,
초6,동아(박),2015,1,fifth,다섯 번째,,,
초6,동아(박),2015,1,sixth,여섯 번째,,,
초6,동아(박),2015,1,club,동아리,,,
초6,동아(박),2015,1,grade,학년,,,
초6,동아(박),2015,1,join,"함께 하다, 가입하다, 참가하다",,,
초6,동아(박),2015,1,New Zealand,뉴질랜드,,,
초6,동아(박),2015,1,painting,그림,,,
초6,동아(박),2015,1,same,같은,,,
초6,동아(박),2015,2,break,"망가트리다, 부수다",,,
초6,동아(박),2015,2,color,색칠하다,,,
초6,동아(박),2015,2,contest,"대회, 시합",,,
초6,동아(박),2015,2,excited,신이 난,,,
초6,동아(박),2015,2,lose,잃다,,,
초6,동아(박),2015,2,new,새로운,,,
초6,동아(박),2015,2,present,선물,,,
초6,동아(박),2015,2,sea,바다,,,
초6,동아(박),2015,2,stay up late,늦게까지 깨어 있다,,,
초6,동아(박),2015,2,tell,말하다,,,
초6,동아(박),2015,2,test,시험,,,
초6,동아(박),2015,2,tired,피곤한,,,
초6,동아(박),2015,2,upset,화난,,,
초6,동아(박),2015,2,why,왜,,,
초6,동아(박),2015,2,worried,걱정하는,,,
초6,동아(박),2015,2,worry,걱정하다,,,
초6,동아(박),2015,Wrap Up,make friends,친구를 사귀다,,,
초6,동아(박),2015,Wrap Up,shout,외치다,,,
초6,동아(박),2015,3,a lot of,많은,,,
초6,동아(박),2015,3,ask,묻다,,,
초6,동아(박),2015,3,cold,감기,,,
초6,동아(박),2015,3,drink,마시다,,,
초6,동아(박),2015,3,early,일찍,,,
초6,동아(박),2015,3,fast,빠른,,,
초6,동아(박),2015,3,feel,(기분이) 들다,,,
초6,동아(박),2015,3,fever,열,,,
초6,동아(박),2015,3,get some rest,쉬다,,,
초6,동아(박),2015,3,hand,손,,,
초6,동아(박),2015,3,headache,두통,,,
초6,동아(박),2015,3,healthy,건강한,,,
초6,동아(박),2015,3,medicine,약,,,
초6,동아(박),2015,3,nurse's office,양호실,,,
초6,동아(박),2015,3,runny nose,콧물,,,
초6,동아(박),2015,3,soup,수프,,,
초6,동아(박),2015,3,stomachache,복통,,,
초6,동아(박),2015,3,warm,따뜻한,,,
초6,동아(박),2015,3,wash,씻다,,,
초6,동아(박),2015,3,wrong,"이상이 있는, 틀린",,,
초6,동아(박),2015,4,dirty,더러운,,,
초6,동아(박),2015,4,exercise,운동하다,,,
초6,동아(박),2015,4,fast food,패스트푸드,,,
초6,동아(박),2015,4,fruit,과일,,,
초6,동아(박),2015,4,hamburger,햄버거,,,
초6,동아(박),2015,4,health,건강,,,
초6,동아(박),2015,4,often,자주,,,
초6,동아(박),2015,4,once,한 번,,,
초6,동아(박),2015,4,ready,준비가 된,,,
초6,동아(박),2015,4,salad,샐러드,,,
초6,동아(박),2015,4,should,~해야 한다,,,
초6,동아(박),2015,4,steak,스테이크,,,
초6,동아(박),2015,4,time(s),~ 번,,,
초6,동아(박),2015,4,teeth,이,,,
초6,동아(박),2015,4,twice,두 번,,,
초6,동아(박),2015,4,vegetable,채소,,,
초6,동아(박),2015,4,week,"일주일, 주",,,
초6,동아(박),2015,Wrap Up,dream,"꿈, 꿈꾸다",,,
초6,동아(박),2015,Wrap Up,take a walk,산책을 하다,,,
초6,동아(박),2015,5,January,1월,,,
초6,동아(박),2015,5,February,2월,,,
초6,동아(박),2015,5,March,3월,,,
초6,동아(박),2015,5,April,4월,,,
초6,동아(박),2015,5,May,5월,,,
초6,동아(박),2015,5,June,6월,,,
초6,동아(박),2015,5,July,7월,,,
초6,동아(박),2015,5,August,8월,,,
초6,동아(박),2015,5,September,9월,,,
초6,동아(박),2015,5,October,10월,,,
초6,동아(박),2015,5,November,11월,,,
초6,동아(박),2015,5,December,12월,,,
초6,동아(박),2015,5,court,코트,,,
초6,동아(박),2015,5,event,행사,,,
초6,동아(박),2015,5,festival,축제,,,
초6,동아(박),2015,5,funny,"재미있는, 웃긴",,,
초6,동아(박),2015,5,house,집,,,
초6,동아(박),2015,5,lesson,수업,,,
초6,동아(박),2015,5,miss,놓치다,,,
초6,동아(박),2015,5,p.m.,오후(cf. a.m. 오전),,,
초6,동아(박),2015,5,party,파티,,,
초6,동아(박),2015,5,ribbon,리본,,,
초6,동아(박),2015,5,when,언제,,,
초6,동아(박),2015,6,bird,새,,,
초6,동아(박),2015,6,go on a trip,여행을 가다,,,
초6,동아(박),2015,6,plan,계획,,,
초6,동아(박),2015,6,will,~할 것이다,,,
초6,동아(박),2015,Wrap Up,mask,가면,,,
초6,동아(박),2015,Wrap Up,parade,"행진, 퍼레이드",,,
초6,동아(박),2015,Wrap Up,play,연극,,,
초6,동아(박),2015,Wrap Up,take a class,수업을 듣다,,,
초6,동아(박),2015,7,bakery,빵집,,,
초6,동아(박),2015,7,behind,~ 뒤에,,,
초6,동아(박),2015,7,between,~ 사이에,,,
초6,동아(박),2015,7,break into,침입하다,,,
초6,동아(박),2015,7,bus stop,버스 정류장,,,
초6,동아(박),2015,7,famous,유명한,,,
초6,동아(박),2015,7,get off,내리다,,,
초6,동아(박),2015,7,get to,"~에 가다, 도착하다",,,
초6,동아(박),2015,7,hospital,병원,,,
초6,동아(박),2015,7,in front of,~ 앞에,,,
초6,동아(박),2015,7,man,(성인) 남자,,,
초6,동아(박),2015,7,memo,"쪽지, 메모",,,
초6,동아(박),2015,7,next to,~옆에,,,
초6,동아(박),2015,7,number,"숫자, 번호",,,
초6,동아(박),2015,7,police station,경찰서,,,
초6,동아(박),2015,7,post box,우체통,,,
초6,동아(박),2015,7,post office,우체국,,,
초6,동아(박),2015,7,restaurant,식당,,,
초6,동아(박),2015,7,subway,지하철,,,
초6,동아(박),2015,8,curry,카레,,,
초6,동아(박),2015,8,dish,요리,,,
초6,동아(박),2015,8,drink,"음료, 마실 것",,,
초6,동아(박),2015,8,fresh,신선한,,,
초6,동아(박),2015,8,hot,매운,,,
초6,동아(박),2015,8,ice cream,아이스크림,,,
초6,동아(박),2015,8,kebab,케밥,,,
초6,동아(박),2015,8,lemonade,레모네이드,,,
초6,동아(박),2015,8,noodles,국수,,,
초6,동아(박),2015,8,order,주문하다,,,
초6,동아(박),2015,8,real,진짜의,,,
초6,동아(박),2015,8,salty,"짠맛의, 짭짤한",,,
초6,동아(박),2015,8,sour,신맛의,,,
초6,동아(박),2015,8,sweet,"단맛의, 달콤한",,,
초6,동아(박),2015,Wrap Up,city,도시,,,
초6,동아(박),2015,Wrap Up,desert,사막,,,
초6,동아(박),2015,Wrap Up,dolphin,돌고래,,,
초6,동아(박),2015,Wrap Up,ship,배,,,
초6,동아(박),2015,9,Congratulations.,축하합니다.,,,
초6,동아(박),2015,9,Earth,지구,,,
초6,동아(박),2015,9,heavy,무거운,,,
초6,동아(박),2015,9,high,높은,,,
초6,동아(박),2015,9,interesting,"흥미로운, 재미있는",,,
초6,동아(박),2015,9,lion,사자,,,
초6,동아(박),2015,9,race,경주,,,
초6,동아(박),2015,9,Russia,러시아,,,
초6,동아(박),2015,9,strong,강한,,,
초6,동아(박),2015,9,taxi,택시,,,
초6,동아(박),2015,9,than,~보다,,,
초6,동아(박),2015,9,think,생각하다,,,
초6,동아(박),2015,9,Venus,금성,,,
초6,동아(박),2015,9,which,어느 것,,,
초6,동아(박),2015,9,win,이기다,,,
초6,동아(박),2015,10,about,~에 관한,,,
초6,동아(박),2015,10,actor,배우,,,
초6,동아(박),2015,10,ant,개미,,,
초6,동아(박),2015,10,anteater,개미핥기,,,
초6,동아(박),2015,10,artist,예술가,,,
초6,동아(박),2015,10,backwards,뒤로,,,
초6,동아(박),2015,10,brain,뇌,,,
초6,동아(박),2015,10,danger,위험,,,
초6,동아(박),2015,10,fact,사실,,,
초6,동아(박),2015,10,get lost,길을 잃다,,,
초6,동아(박),2015,10,ghost,"유령, 귀신",,,
초6,동아(박),2015,10,jellyfish,해파리,,,
초6,동아(박),2015,10,know,알다,,,
초6,동아(박),2015,10,move,움직이다,,,
초6,동아(박),2015,10,musician,음악가,,,
초6,동아(박),2015,10,practice,연습하다,,,
초6,동아(박),2015,10,rock,"암석, 바위",,,
초6,동아(박),2015,10,skin,"피부, 껍질",,,
초6,동아(박),2015,10,turtle,거북이,,,
초6,동아(박),2015,10,watch out,조심하다,,,
초6,동아(박),2015,10,work,"작동하다, 일하다",,,
초6,동아(박),2015,10,writer,작가,,,
초6,동아(박),2015,Wrap Up,Mercury,수성,,,
초6,동아(박),2015,Wrap Up,moon,위성(cf. Moon 달),,,
초6,동아(박),2015,Wrap Up,planet,행성,,,
초6,동아(박),2015,Wrap Up,ring,고리,,,
초6,동아(박),2015,11,campaign,"캠페인, 운동",,,
초6,동아(박),2015,11,can,캔,,,
초6,동아(박),2015,11,energy,에너지,,,
초6,동아(박),2015,11,forget,잊다,,,
초6,동아(박),2015,11,future,미래,,,
초6,동아(박),2015,11,light,"전깃불, 전등",,,
초6,동아(박),2015,11,paper,종이,,,
초6,동아(박),2015,11,plant,심다,,,
초6,동아(박),2015,11,plastic bag,비닐봉지,,,
초6,동아(박),2015,11,put,놓다,,,
초6,동아(박),2015,11,save,"구하다, 아끼다",,,
초6,동아(박),2015,11,recycle,재활용하다,,,
초6,동아(박),2015,11,shopping bag,장바구니,,,
초6,동아(박),2015,11,turn off,~을 끄다,,,
초6,동아(박),2015,12,announcer,아나운서,,,
초6,동아(박),2015,12,answer,"대답, 대답하다",,,
초6,동아(박),2015,12,astronaut,우주 비행사,,,
초6,동아(박),2015,12,dream,꿈,,,
초6,동아(박),2015,12,fashion model,패션모델,,,
초6,동아(박),2015,12,graph,"그래프, 도표",,,
초6,동아(박),2015,12,interview,인터뷰를 하다,,,
초6,동아(박),2015,12,Mars,화성,,,
초6,동아(박),2015,12,painter,화가,,,
초6,동아(박),2015,12,pianist,피아니스트,,,
초6,동아(박),2015,12,scientist,과학자,,,
초6,동아(박),2015,12,soccer player,축구 선수,,,
초6,동아(박),2015,12,student,학생,,,
초6,동아(박),2015,12,voice,목소리,,,
초6,동아(박),2015,Wrap Up,creative,창의적인,,,
초6,동아(박),2015,Wrap Up,fashion designer,패션 디자이너,,,
초6,동아(박),2015,Wrap Up,upcycle,폐품을 다시 쓰도록 만들다,,,
초6,동아(박),2015,Wrap Up,work,작품,,,
초3,동아(윤),2022,1,be,,,,
초3,동아(윤),2022,1,bye,,,,
초3,동아(윤),2022,1,five,,,,
초3,동아(윤),2022,1,four,,,,
초3,동아(윤),2022,1,hello (hi),,,,
초3,동아(윤),2022,1,I,,,,
초3,동아(윤),2022,1,one,,,,
초3,동아(윤),2022,1,six,,,,
초3,동아(윤),2022,1,thank,,,,
초3,동아(윤),2022,1,three,,,,
초3,동아(윤),2022,1,two,,,,
초3,동아(윤),2022,1,you,,,,
초3,동아(윤),2022,2,a,,,,
초3,동아(윤),2022,2,apple,,,,
초3,동아(윤),2022,2,ball,,,,
초3,동아(윤),2022,2,book,,,,
초3,동아(윤),2022,2,cat,,,,
초3,동아(윤),2022,2,dog,,,,
초3,동아(윤),2022,2,drone,,,,
초3,동아(윤),2022,2,fan,,,,
초3,동아(윤),2022,2,great,,,,
초3,동아(윤),2022,2,hat,,,,
초3,동아(윤),2022,2,it,,,,
초3,동아(윤),2022,2,look,,,,
초3,동아(윤),2022,2,nice,,,,
초3,동아(윤),2022,2,that,,,,
초3,동아(윤),2022,2,this,,,,
초3,동아(윤),2022,2,too,,,,
초3,동아(윤),2022,2,what,,,,
초3,동아(윤),2022,3,bee,,,,
초3,동아(윤),2022,3,box,,,,
